,GeoName,Description,LineCode,Year,Value
317,Hawaii,    Food services and accommodations,19,2003,1298
318,Idaho,    Food services and accommodations,19,2003,1313
319,Illinois,    Food services and accommodations,19,2003,1628
320,Indiana,    Food services and accommodations,19,2003,1468
321,Iowa,    Food services and accommodations,19,2003,1314
322,Kansas,    Food services and accommodations,19,2003,1346
323,Kentucky,    Food services and accommodations,19,2003,1373
324,Louisiana,    Food services and accommodations,19,2003,1515
325,Maine,    Food services and accommodations,19,2003,1655
326,Maryland,    Food services and accommodations,19,2003,1568
327,Massachusetts,    Food services and accommodations,19,2003,2031
328,Michigan,    Food services and accommodations,19,2003,1356
329,Minnesota,    Food services and accommodations,19,2003,1631
330,Mississippi,    Food services and accommodations,19,2003,1226
331,Missouri,    Food services and accommodations,19,2003,1574
332,Montana,    Food services and accommodations,19,2003,1689
333,Nebraska,    Food services and accommodations,19,2003,1413
334,Nevada,    Food services and accommodations,19,2003,1337
335,New Hampshire,    Food services and accommodations,19,2003,1769
336,New Jersey,    Food services and accommodations,19,2003,1587
337,New Mexico,    Food services and accommodations,19,2003,1580
338,New York,    Food services and accommodations,19,2003,1630
339,North Carolina,    Food services and accommodations,19,2003,1459
340,North Dakota,    Food services and accommodations,19,2003,1433
341,Ohio,    Food services and accommodations,19,2003,1515
342,Oklahoma,    Food services and accommodations,19,2003,1238
343,Oregon,    Food services and accommodations,19,2003,1670
344,Pennsylvania,    Food services and accommodations,19,2003,1438
345,Rhode Island,    Food services and accommodations,19,2003,1883
346,South Carolina,    Food services and accommodations,19,2003,1623
347,South Dakota,    Food services and accommodations,19,2003,1612
348,Tennessee,    Food services and accommodations,19,2003,1520
349,Texas,    Food services and accommodations,19,2003,1525
350,Utah,    Food services and accommodations,19,2003,1333
351,Vermont,    Food services and accommodations,19,2003,1861
352,Virginia,    Food services and accommodations,19,2003,1712
353,Washington,    Food services and accommodations,19,2003,1646
354,West Virginia,    Food services and accommodations,19,2003,1237
355,Wisconsin,    Food services and accommodations,19,2003,1415
356,Wyoming,    Food services and accommodations,19,2003,2030
357,Alabama,    Food services and accommodations,19,2004,1279
358,Alaska,    Food services and accommodations,19,2004,2469
359,Arizona,    Food services and accommodations,19,2004,1851
360,Arkansas,    Food services and accommodations,19,2004,1203
361,California,    Food services and accommodations,19,2004,1877
362,Colorado,    Food services and accommodations,19,2004,2128
363,Connecticut,    Food services and accommodations,19,2004,1704
364,Delaware,    Food services and accommodations,19,2004,1920
365,District of Columbia,    Food services and accommodations,19,2004,2438
366,Florida,    Food services and accommodations,19,2004,2083
367,Georgia,    Food services and accommodations,19,2004,1772
368,Hawaii,    Food services and accommodations,19,2004,1438
369,Idaho,    Food services and accommodations,19,2004,1386
370,Illinois,    Food services and accommodations,19,2004,1736
371,Indiana,    Food services and accommodations,19,2004,1557
372,Iowa,    Food services and accommodations,19,2004,1386
373,Kansas,    Food services and accommodations,19,2004,1462
374,Kentucky,    Food services and accommodations,19,2004,1465
375,Louisiana,    Food services and accommodations,19,2004,1610
376,Maine,    Food services and accommodations,19,2004,1764
377,Maryland,    Food services and accommodations,19,2004,1693
378,Massachusetts,    Food services and accommodations,19,2004,2162
379,Michigan,    Food services and accommodations,19,2004,1409
380,Minnesota,    Food services and accommodations,19,2004,1723
381,Mississippi,    Food services and accommodations,19,2004,1303
382,Missouri,    Food services and accommodations,19,2004,1656
383,Montana,    Food services and accommodations,19,2004,1791
384,Nebraska,    Food services and accommodations,19,2004,1505
385,Nevada,    Food services and accommodations,19,2004,1438
386,New Hampshire,    Food services and accommodations,19,2004,1895
387,New Jersey,    Food services and accommodations,19,2004,1678
388,New Mexico,    Food services and accommodations,19,2004,1667
389,New York,    Food services and accommodations,19,2004,1764
390,North Carolina,    Food services and accommodations,19,2004,1562
391,North Dakota,    Food services and accommodations,19,2004,1513
392,Ohio,    Food services and accommodations,19,2004,1584
393,Oklahoma,    Food services and accommodations,19,2004,1296
394,Oregon,    Food services and accommodations,19,2004,1771
395,Pennsylvania,    Food services and accommodations,19,2004,1518
396,Rhode Island,    Food services and accommodations,19,2004,1986
397,South Carolina,    Food services and accommodations,19,2004,1729
398,South Dakota,    Food services and accommodations,19,2004,1710
399,Tennessee,    Food services and accommodations,19,2004,1594
400,Texas,    Food services and accommodations,19,2004,1615
401,Utah,    Food services and accommodations,19,2004,1387
402,Vermont,    Food services and accommodations,19,2004,1993
403,Virginia,    Food services and accommodations,19,2004,1853
404,Washington,    Food services and accommodations,19,2004,1749
405,West Virginia,    Food services and accommodations,19,2004,1302
406,Wisconsin,    Food services and accommodations,19,2004,1505
407,Wyoming,    Food services and accommodations,19,2004,2198
408,Alabama,    Food services and accommodations,19,2005,1370
409,Alaska,    Food services and accommodations,19,2005,2572
410,Arizona,    Food services and accommodations,19,2005,2019
411,Arkansas,    Food services and accommodations,19,2005,1264
412,California,    Food services and accommodations,19,2005,2006
413,Colorado,    Food services and accommodations,19,2005,2221
414,Connecticut,    Food services and accommodations,19,2005,1800
415,Delaware,    Food services and accommodations,19,2005,2016
416,District of Columbia,    Food services and accommodations,19,2005,2725
417,Florida,    Food services and accommodations,19,2005,2244
418,Georgia,    Food services and accommodations,19,2005,1864
419,Hawaii,    Food services and accommodations,19,2005,1554
420,Idaho,    Food services and accommodations,19,2005,1464
421,Illinois,    Food services and accommodations,19,2005,1860
422,Indiana,    Food services and accommodations,19,2005,1630
423,Iowa,    Food services and accommodations,19,2005,1462
424,Kansas,    Food services and accommodations,19,2005,1521
425,Kentucky,    Food services and accommodations,19,2005,1537
426,Louisiana,    Food services and accommodations,19,2005,1655
427,Maine,    Food services and accommodations,19,2005,1833
428,Maryland,    Food services and accommodations,19,2005,1823
429,Massachusetts,    Food services and accommodations,19,2005,2258
430,Michigan,    Food services and accommodations,19,2005,1445
431,Minnesota,    Food services and accommodations,19,2005,1801
432,Mississippi,    Food services and accommodations,19,2005,1369
433,Missouri,    Food services and accommodations,19,2005,1746
434,Montana,    Food services and accommodations,19,2005,1902
435,Nebraska,    Food services and accommodations,19,2005,1577
436,Nevada,    Food services and accommodations,19,2005,1578
437,New Hampshire,    Food services and accommodations,19,2005,1965
438,New Jersey,    Food services and accommodations,19,2005,1767
439,New Mexico,    Food services and accommodations,19,2005,1754
440,New York,    Food services and accommodations,19,2005,1898
441,North Carolina,    Food services and accommodations,19,2005,1655
442,North Dakota,    Food services and accommodations,19,2005,1627
443,Ohio,    Food services and accommodations,19,2005,1632
444,Oklahoma,    Food services and accommodations,19,2005,1392
445,Oregon,    Food services and accommodations,19,2005,1894
446,Pennsylvania,    Food services and accommodations,19,2005,1598
447,Rhode Island,    Food services and accommodations,19,2005,2079
448,South Carolina,    Food services and accommodations,19,2005,1829
449,South Dakota,    Food services and accommodations,19,2005,1789
450,Tennessee,    Food services and accommodations,19,2005,1692
451,Texas,    Food services and accommodations,19,2005,1719
452,Utah,    Food services and accommodations,19,2005,1460
453,Vermont,    Food services and accommodations,19,2005,2069
454,Virginia,    Food services and accommodations,19,2005,1984
455,Washington,    Food services and accommodations,19,2005,1892
456,West Virginia,    Food services and accommodations,19,2005,1399
457,Wisconsin,    Food services and accommodations,19,2005,1575
458,Wyoming,    Food services and accommodations,19,2005,2400
459,Alabama,    Food services and accommodations,19,2006,1447
460,Alaska,    Food services and accommodations,19,2006,2705
461,Arizona,    Food services and accommodations,19,2006,2151
462,Arkansas,    Food services and accommodations,19,2006,1327
463,California,    Food services and accommodations,19,2006,2153
464,Colorado,    Food services and accommodations,19,2006,2317
465,Connecticut,    Food services and accommodations,19,2006,1920
466,Delaware,    Food services and accommodations,19,2006,2132
467,District of Columbia,    Food services and accommodations,19,2006,2878
468,Florida,    Food services and accommodations,19,2006,2352
469,Georgia,    Food services and accommodations,19,2006,1940
470,Hawaii,    Food services and accommodations,19,2006,1666
471,Idaho,    Food services and accommodations,19,2006,1578
472,Illinois,    Food services and accommodations,19,2006,1976
473,Indiana,    Food services and accommodations,19,2006,1696
474,Iowa,    Food services and accommodations,19,2006,1530
475,Kansas,    Food services and accommodations,19,2006,1630
476,Kentucky,    Food services and accommodations,19,2006,1614
477,Louisiana,    Food services and accommodations,19,2006,1834
478,Maine,    Food services and accommodations,19,2006,1925
479,Maryland,    Food services and accommodations,19,2006,1975
480,Massachusetts,    Food services and accommodations,19,2006,2364
481,Michigan,    Food services and accommodations,19,2006,1478
482,Minnesota,    Food services and accommodations,19,2006,1891
483,Mississippi,    Food services and accommodations,19,2006,1422
484,Missouri,    Food services and accommodations,19,2006,1815
485,Montana,    Food services and accommodations,19,2006,2016
486,Nebraska,    Food services and accommodations,19,2006,1645
487,Nevada,    Food services and accommodations,19,2006,1665
